elasticsearch_1  | Created elasticsearch keystore in /usr/share/elasticsearch/config/elasticsearch.keystore
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:09:02,869Z", "level": "INFO", "component": "o.e.c.m.MetadataCreateIndexService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "[.ds-logs-elastic_agent-default-2021.09.08-000001] creating index, cause [initialize_data_stream], templates [logs-elastic_agent], shards [1]/[1]", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:09:02,873Z", "level": "INFO", "component": "o.e.c.m.MetadataCreateDataStreamService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "adding data stream [logs-elastic_agent-default] with write index [.ds-logs-elastic_agent-default-2021.09.08-000001], backing indices [], and aliases []", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:09:02,985Z", "level": "INFO", "component": "o.e.c.m.MetadataCreateIndexService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "[.ds-logs-elastic_agent.fleet_server-default-2021.09.08-000001] creating index, cause [initialize_data_stream], templates [logs-elastic_agent.fleet_server], shards [1]/[1]", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:09:02,992Z", "level": "INFO", "component": "o.e.c.m.MetadataCreateDataStreamService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "adding data stream [logs-elastic_agent.fleet_server-default] with write index [.ds-logs-elastic_agent.fleet_server-default-2021.09.08-000001], backing indices [], and aliases []", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:09:03,262Z", "level": "INFO", "component": "o.e.x.i.IndexLifecycleTransition", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "moving index [.ds-logs-elastic_agent-default-2021.09.08-000001] from [null] to [{\"phase\":\"new\",\"action\":\"complete\",\"name\":\"complete\"}] in policy [logs]", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:09:03,318Z", "level": "INFO", "component": "o.e.c.m.MetadataMappingService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "[.ds-logs-elastic_agent-default-2021.09.08-000001/wXxsBtCNT3qsa3bjRgQU0w] update_mapping [_doc]", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:09:03,323Z", "level": "INFO", "component": "o.e.c.m.MetadataMappingService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "[.ds-logs-elastic_agent.fleet_server-default-2021.09.08-000001/IIOjoNLZSBqHYkEfIfnwgA] update_mapping [_doc]", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:09:03,383Z", "level": "INFO", "component": "o.e.x.i.IndexLifecycleTransition", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "moving index [.ds-logs-elastic_agent.fleet_server-default-2021.09.08-000001] from [null] to [{\"phase\":\"new\",\"action\":\"complete\",\"name\":\"complete\"}] in policy [logs]", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:09:03,444Z", "level": "INFO", "component": "o.e.x.i.IndexLifecycleTransition", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "moving index [.ds-logs-elastic_agent-default-2021.09.08-000001] from [{\"phase\":\"new\",\"action\":\"complete\",\"name\":\"complete\"}] to [{\"phase\":\"hot\",\"action\":\"unfollow\",\"name\":\"branch-check-unfollow-prerequisites\"}] in policy [logs]", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:09:03,488Z", "level": "INFO", "component": "o.e.x.i.IndexLifecycleTransition", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "moving index [.ds-logs-elastic_agent.fleet_server-default-2021.09.08-000001] from [{\"phase\":\"new\",\"action\":\"complete\",\"name\":\"complete\"}] to [{\"phase\":\"hot\",\"action\":\"unfollow\",\"name\":\"branch-check-unfollow-prerequisites\"}] in policy [logs]", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:09:03,564Z", "level": "INFO", "component": "o.e.x.i.IndexLifecycleTransition", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "moving index [.ds-logs-elastic_agent-default-2021.09.08-000001] from [{\"phase\":\"hot\",\"action\":\"unfollow\",\"name\":\"branch-check-unfollow-prerequisites\"}] to [{\"phase\":\"hot\",\"action\":\"rollover\",\"name\":\"check-rollover-ready\"}] in policy [logs]", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:09:03,607Z", "level": "INFO", "component": "o.e.x.i.IndexLifecycleTransition", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "moving index [.ds-logs-elastic_agent.fleet_server-default-2021.09.08-000001] from [{\"phase\":\"hot\",\"action\":\"unfollow\",\"name\":\"branch-check-unfollow-prerequisites\"}] to [{\"phase\":\"hot\",\"action\":\"rollover\",\"name\":\"check-rollover-ready\"}] in policy [logs]", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:09:04,854Z", "level": "INFO", "component": "o.e.c.m.MetadataCreateIndexService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "[.ds-metrics-elastic_agent.fleet_server-default-2021.09.08-000001] creating index, cause [initialize_data_stream], templates [metrics-elastic_agent.fleet_server], shards [1]/[1]", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:09:04,859Z", "level": "INFO", "component": "o.e.c.m.MetadataCreateDataStreamService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "adding data stream [metrics-elastic_agent.fleet_server-default] with write index [.ds-metrics-elastic_agent.fleet_server-default-2021.09.08-000001], backing indices [], and aliases []", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:09:04,972Z", "level": "INFO", "component": "o.e.c.m.MetadataCreateIndexService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "[.ds-metrics-elastic_agent.elastic_agent-default-2021.09.08-000001] creating index, cause [initialize_data_stream], templates [metrics-elastic_agent.elastic_agent], shards [1]/[1]", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:09:04,978Z", "level": "INFO", "component": "o.e.c.m.MetadataCreateDataStreamService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "adding data stream [metrics-elastic_agent.elastic_agent-default] with write index [.ds-metrics-elastic_agent.elastic_agent-default-2021.09.08-000001], backing indices [], and aliases []", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:09:05,166Z", "level": "INFO", "component": "o.e.x.i.IndexLifecycleTransition", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "moving index [.ds-metrics-elastic_agent.fleet_server-default-2021.09.08-000001] from [null] to [{\"phase\":\"new\",\"action\":\"complete\",\"name\":\"complete\"}] in policy [metrics]", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:09:05,241Z", "level": "INFO", "component": "o.e.c.m.MetadataMappingService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "[.ds-metrics-elastic_agent.elastic_agent-default-2021.09.08-000001/N7Zd4KYXTHuSqB2YpFBhZw] update_mapping [_doc]", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:09:05,252Z", "level": "INFO", "component": "o.e.c.m.MetadataMappingService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "[.ds-metrics-elastic_agent.fleet_server-default-2021.09.08-000001/UnMCmTbQQF2f6vh_WfxiWw] update_mapping [_doc]", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:09:05,351Z", "level": "INFO", "component": "o.e.x.i.IndexLifecycleTransition", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "moving index [.ds-metrics-elastic_agent.elastic_agent-default-2021.09.08-000001] from [null] to [{\"phase\":\"new\",\"action\":\"complete\",\"name\":\"complete\"}] in policy [metrics]", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:09:05,423Z", "level": "INFO", "component": "o.e.x.i.IndexLifecycleTransition", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "moving index [.ds-metrics-elastic_agent.fleet_server-default-2021.09.08-000001] from [{\"phase\":\"new\",\"action\":\"complete\",\"name\":\"complete\"}] to [{\"phase\":\"hot\",\"action\":\"unfollow\",\"name\":\"branch-check-unfollow-prerequisites\"}] in policy [metrics]", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:09:05,504Z", "level": "INFO", "component": "o.e.x.i.IndexLifecycleTransition", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "moving index [.ds-metrics-elastic_agent.elastic_agent-default-2021.09.08-000001] from [{\"phase\":\"new\",\"action\":\"complete\",\"name\":\"complete\"}] to [{\"phase\":\"hot\",\"action\":\"unfollow\",\"name\":\"branch-check-unfollow-prerequisites\"}] in policy [metrics]", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:09:05,572Z", "level": "INFO", "component": "o.e.x.i.IndexLifecycleTransition", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "moving index [.ds-metrics-elastic_agent.fleet_server-default-2021.09.08-000001] from [{\"phase\":\"hot\",\"action\":\"unfollow\",\"name\":\"branch-check-unfollow-prerequisites\"}] to [{\"phase\":\"hot\",\"action\":\"rollover\",\"name\":\"check-rollover-ready\"}] in policy [metrics]", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:09:05,645Z", "level": "INFO", "component": "o.e.x.i.IndexLifecycleTransition", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "moving index [.ds-metrics-elastic_agent.elastic_agent-default-2021.09.08-000001] from [{\"phase\":\"hot\",\"action\":\"unfollow\",\"name\":\"branch-check-unfollow-prerequisites\"}] to [{\"phase\":\"hot\",\"action\":\"rollover\",\"name\":\"check-rollover-ready\"}] in policy [metrics]", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:09:10,843Z", "level": "INFO", "component": "o.e.c.m.MetadataCreateIndexService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "[.ds-metrics-system.filesystem-default-2021.09.08-000001] creating index, cause [initialize_data_stream], templates [metrics-system.filesystem], shards [1]/[1]", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:09:10,846Z", "level": "INFO", "component": "o.e.c.m.MetadataCreateDataStreamService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "adding data stream [metrics-system.filesystem-default] with write index [.ds-metrics-system.filesystem-default-2021.09.08-000001], backing indices [], and aliases []", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:09:10,946Z", "level": "INFO", "component": "o.e.c.m.MetadataCreateIndexService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "[.ds-metrics-system.memory-default-2021.09.08-000001] creating index, cause [initialize_data_stream], templates [metrics-system.memory], shards [1]/[1]", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:09:10,950Z", "level": "INFO", "component": "o.e.c.m.MetadataCreateDataStreamService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "adding data stream [metrics-system.memory-default] with write index [.ds-metrics-system.memory-default-2021.09.08-000001], backing indices [], and aliases []", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:09:11,070Z", "level": "INFO", "component": "o.e.c.m.MetadataCreateIndexService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "[.ds-metrics-system.cpu-default-2021.09.08-000001] creating index, cause [initialize_data_stream], templates [metrics-system.cpu], shards [1]/[1]", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:09:11,074Z", "level": "INFO", "component": "o.e.c.m.MetadataCreateDataStreamService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "adding data stream [metrics-system.cpu-default] with write index [.ds-metrics-system.cpu-default-2021.09.08-000001], backing indices [], and aliases []", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:09:11,227Z", "level": "INFO", "component": "o.e.c.m.MetadataCreateIndexService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "[.ds-metrics-system.uptime-default-2021.09.08-000001] creating index, cause [initialize_data_stream], templates [metrics-system.uptime], shards [1]/[1]", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:09:11,232Z", "level": "INFO", "component": "o.e.c.m.MetadataCreateDataStreamService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "adding data stream [metrics-system.uptime-default] with write index [.ds-metrics-system.uptime-default-2021.09.08-000001], backing indices [], and aliases []", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:09:11,349Z", "level": "INFO", "component": "o.e.c.m.MetadataCreateIndexService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "[.ds-metrics-system.fsstat-default-2021.09.08-000001] creating index, cause [initialize_data_stream], templates [metrics-system.fsstat], shards [1]/[1]", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:09:11,362Z", "level": "INFO", "component": "o.e.c.m.MetadataCreateDataStreamService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "adding data stream [metrics-system.fsstat-default] with write index [.ds-metrics-system.fsstat-default-2021.09.08-000001], backing indices [], and aliases []", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:09:11,457Z", "level": "INFO", "component": "o.e.c.m.MetadataCreateIndexService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "[.ds-metrics-system.process-default-2021.09.08-000001] creating index, cause [initialize_data_stream], templates [metrics-system.process], shards [1]/[1]", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:09:11,461Z", "level": "INFO", "component": "o.e.c.m.MetadataCreateDataStreamService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "adding data stream [metrics-system.process-default] with write index [.ds-metrics-system.process-default-2021.09.08-000001], backing indices [], and aliases []", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:09:11,555Z", "level": "INFO", "component": "o.e.c.m.MetadataCreateIndexService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "[.ds-metrics-system.process.summary-default-2021.09.08-000001] creating index, cause [initialize_data_stream], templates [metrics-system.process.summary], shards [1]/[1]", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:09:11,560Z", "level": "INFO", "component": "o.e.c.m.MetadataCreateDataStreamService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "adding data stream [metrics-system.process.summary-default] with write index [.ds-metrics-system.process.summary-default-2021.09.08-000001], backing indices [], and aliases []", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:09:11,653Z", "level": "INFO", "component": "o.e.c.m.MetadataCreateIndexService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "[.ds-metrics-system.network-default-2021.09.08-000001] creating index, cause [initialize_data_stream], templates [metrics-system.network], shards [1]/[1]", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:09:11,666Z", "level": "INFO", "component": "o.e.c.m.MetadataCreateDataStreamService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "adding data stream [metrics-system.network-default] with write index [.ds-metrics-system.network-default-2021.09.08-000001], backing indices [], and aliases []", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:09:11,759Z", "level": "INFO", "component": "o.e.c.m.MetadataCreateIndexService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "[.ds-metrics-system.diskio-default-2021.09.08-000001] creating index, cause [initialize_data_stream], templates [metrics-system.diskio], shards [1]/[1]", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:09:11,771Z", "level": "INFO", "component": "o.e.c.m.MetadataCreateDataStreamService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "adding data stream [metrics-system.diskio-default] with write index [.ds-metrics-system.diskio-default-2021.09.08-000001], backing indices [], and aliases []", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:09:11,867Z", "level": "INFO", "component": "o.e.c.m.MetadataCreateIndexService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "[.ds-metrics-system.load-default-2021.09.08-000001] creating index, cause [initialize_data_stream], templates [metrics-system.load], shards [1]/[1]", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:09:11,871Z", "level": "INFO", "component": "o.e.c.m.MetadataCreateDataStreamService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "adding data stream [metrics-system.load-default] with write index [.ds-metrics-system.load-default-2021.09.08-000001], backing indices [], and aliases []", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:09:11,960Z", "level": "INFO", "component": "o.e.c.m.MetadataCreateIndexService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "[.ds-metrics-system.socket_summary-default-2021.09.08-000001] creating index, cause [initialize_data_stream], templates [metrics-system.socket_summary], shards [1]/[1]", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:09:11,965Z", "level": "INFO", "component": "o.e.c.m.MetadataCreateDataStreamService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "adding data stream [metrics-system.socket_summary-default] with write index [.ds-metrics-system.socket_summary-default-2021.09.08-000001], backing indices [], and aliases []", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:09:12,121Z", "level": "INFO", "component": "o.e.c.m.MetadataCreateIndexService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "[.ds-logs-elastic_agent.metricbeat-default-2021.09.08-000001] creating index, cause [initialize_data_stream], templates [logs-elastic_agent.metricbeat], shards [1]/[1]", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:09:12,125Z", "level": "INFO", "component": "o.e.c.m.MetadataCreateDataStreamService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "adding data stream [logs-elastic_agent.metricbeat-default] with write index [.ds-logs-elastic_agent.metricbeat-default-2021.09.08-000001], backing indices [], and aliases []", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:09:12,250Z", "level": "INFO", "component": "o.e.c.m.MetadataCreateIndexService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "[.ds-logs-elastic_agent.filebeat-default-2021.09.08-000001] creating index, cause [initialize_data_stream], templates [logs-elastic_agent.filebeat], shards [1]/[1]", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:09:12,254Z", "level": "INFO", "component": "o.e.c.m.MetadataCreateDataStreamService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "adding data stream [logs-elastic_agent.filebeat-default] with write index [.ds-logs-elastic_agent.filebeat-default-2021.09.08-000001], backing indices [], and aliases []", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:09:12,348Z", "level": "INFO", "component": "o.e.c.m.MetadataCreateIndexService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "[.ds-metrics-elastic_agent.metricbeat-default-2021.09.08-000001] creating index, cause [initialize_data_stream], templates [metrics-elastic_agent.metricbeat], shards [1]/[1]", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:09:12,352Z", "level": "INFO", "component": "o.e.c.m.MetadataCreateDataStreamService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "adding data stream [metrics-elastic_agent.metricbeat-default] with write index [.ds-metrics-elastic_agent.metricbeat-default-2021.09.08-000001], backing indices [], and aliases []", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:09:12,437Z", "level": "INFO", "component": "o.e.c.m.MetadataCreateIndexService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "[.ds-metrics-elastic_agent.filebeat-default-2021.09.08-000001] creating index, cause [initialize_data_stream], templates [metrics-elastic_agent.filebeat], shards [1]/[1]", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:09:12,442Z", "level": "INFO", "component": "o.e.c.m.MetadataCreateDataStreamService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "adding data stream [metrics-elastic_agent.filebeat-default] with write index [.ds-metrics-elastic_agent.filebeat-default-2021.09.08-000001], backing indices [], and aliases []", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:09:12,580Z", "level": "INFO", "component": "o.e.x.i.IndexLifecycleTransition", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "moving index [.ds-metrics-system.filesystem-default-2021.09.08-000001] from [null] to [{\"phase\":\"new\",\"action\":\"complete\",\"name\":\"complete\"}] in policy [metrics]", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
